#This is a CSV file containing the average TPL, TPU, and Cost values for the UW algorithm with PS path compression.
2824,1623.789474,628.894737
2826,1623.789474,628.894737
2828,1623.789474,628.894737
2830,1623.789474,628.894737
2832,1623.789474,628.894737
2834,1623.842105,628.894737
2836,1623.842105,628.894737
2838,1623.842105,628.894737
2840,1623.894737,628.894737
2842,1623.894737,628.842105
2844,1623.842105,628.789474
2846,1623.842105,628.789474
2848,1623.842105,628.789474
2850,1623.789474,628.736842
2852,1623.789474,628.736842
2854,1623.736842,628.684211
2856,1623.736842,628.684211
2858,1623.684211,628.631579
2860,1623.789474,628.631579
2862,1623.842105,628.631579
2864,1623.894737,628.631579
2866,1623.894737,628.631579
2868,1623.894737,628.631579
2870,1623.842105,628.578947
2872,1623.842105,628.578947
2874,1623.789474,628.473684
2876,1623.842105,628.473684
2878,1623.842105,628.473684
2880,1623.842105,628.473684
2882,1623.736842,628.368421
2884,1623.736842,628.368421
2886,1623.736842,628.368421
2888,1623.736842,628.368421
2890,1623.736842,628.368421
2892,1623.736842,628.368421
2894,1623.736842,628.368421
2896,1623.736842,628.368421
2898,1623.736842,628.368421
2900,1623.736842,628.368421
2902,1623.684211,628.263158
2904,1623.684211,628.263158
2906,1623.684211,628.263158
2908,1623.684211,628.263158
2910,1623.684211,628.263158
2912,1623.736842,628.263158
2914,1623.789474,628.263158
2916,1623.736842,628.210526
2918,1623.736842,628.210526
2920,1623.736842,628.210526
2922,1623.789474,628.210526
2924,1623.789474,628.210526
2926,1623.789474,628.210526
2928,1623.842105,628.210526
2930,1623.894737,628.210526
2932,1623.947368,628.210526
2934,1623.947368,628.210526
2936,1624.000000,628.210526
2938,1624.052632,628.210526
2940,1624.000000,628.157895
2942,1624.000000,628.157895
2944,1624.052632,628.157895
2946,1624.052632,628.157895
2948,1624.105263,628.157895
2950,1624.105263,628.157895
2952,1624.105263,628.157895
2954,1624.052632,628.105263
2956,1624.052632,628.105263
2958,1624.000000,628.052632
2960,1624.000000,628.052632
2962,1624.000000,628.052632
2964,1624.000000,628.052632
2966,1624.000000,628.052632
2968,1624.052632,628.052632
2970,1624.052632,628.052632
2972,1624.052632,628.052632
2974,1624.052632,628.052632
2976,1624.000000,628.000000
2978,1624.052632,628.000000
2980,1624.052632,628.000000
2982,1624.052632,628.000000
2984,1624.052632,628.000000
2986,1624.105263,628.000000
2988,1624.105263,628.000000
2990,1624.157895,628.000000
2992,1624.210526,628.000000
2994,1624.210526,628.000000
2996,1624.263158,628.000000
2998,1624.263158,628.000000
3000,1624.315789,628.000000
3002,1624.315789,628.000000
3004,1624.315789,628.000000
3006,1624.315789,628.000000
3008,1624.315789,628.000000
3010,1624.368421,628.000000
3012,1624.368421,628.000000
3014,1624.368421,628.000000
3016,1624.368421,628.000000
3018,1624.368421,628.000000
3020,1624.368421,628.000000
3022,1624.368421,628.000000
3024,1623.666667,627.388889
3026,1623.666667,627.388889
3028,1623.666667,627.388889
3030,1623.666667,627.388889
3032,1623.666667,627.388889
3034,1623.722222,627.388889
3036,1623.722222,627.388889
3038,1623.666667,627.333333
3040,1623.666667,627.333333
3042,1623.666667,627.333333
3044,1623.611111,627.277778
3046,1623.555556,627.222222
3048,1623.555556,627.222222
3050,1623.555556,627.222222
3052,1623.555556,627.222222
3054,1623.611111,627.222222
3056,1623.611111,627.222222
3058,1623.611111,627.222222
3060,1623.611111,627.222222
3062,1623.611111,627.222222
3064,1623.611111,627.222222
3066,1623.611111,627.222222
3068,1623.611111,627.222222
3070,1623.611111,627.222222
3072,1623.611111,627.222222
3074,1623.611111,627.222222
3076,1623.611111,627.222222
3078,1623.611111,627.222222
3080,1623.611111,627.222222
3082,1623.611111,627.222222
3084,1623.611111,627.222222
3086,1623.611111,627.222222
3088,1623.611111,627.222222
3090,1623.611111,627.222222
3092,1623.555556,627.166667
3094,1623.555556,627.166667
3096,1623.666667,627.166667
3098,1623.666667,627.166667
3100,1623.666667,627.166667
3102,1623.666667,627.166667
3104,1623.611111,627.111111
3106,1623.611111,627.111111
3108,1623.666667,627.111111
3110,1623.666667,627.111111
3112,1623.666667,627.111111
3114,1623.666667,627.111111
3116,1623.666667,627.111111
3118,1623.611111,627.055556
3120,1623.611111,627.055556
3122,1623.555556,627.000000
3124,1623.611111,627.000000
3126,1623.611111,627.000000
3128,1623.611111,627.000000
3130,1623.611111,627.000000
3132,1623.666667,627.000000
3134,1623.666667,627.000000
3136,1623.666667,627.000000
3138,1623.777778,627.000000
3140,1623.722222,626.944444
3142,1623.777778,626.944444
3144,1623.777778,626.944444
3146,1623.777778,626.944444
3148,1623.777778,626.944444
3150,1623.833333,626.944444
3152,1623.411765,626.647059
3154,1623.352941,626.588235
3156,1623.352941,626.588235
3158,1623.352941,626.529412
3160,1623.352941,626.529412
3162,1623.352941,626.529412
3164,1623.294118,626.470588
3166,1623.294118,626.470588
3168,1623.294118,626.470588
3170,1623.294118,626.470588
3172,1623.294118,626.470588
3174,1623.294118,626.470588
3176,1623.235294,626.411765
3178,1623.235294,626.411765
3180,1623.235294,626.411765
3182,1623.235294,626.411765
3184,1623.235294,626.411765
3186,1623.235294,626.411765
3188,1623.294118,626.411765
3190,1623.294118,626.411765
3192,1623.352941,626.411765
3194,1623.352941,626.411765
3196,1623.352941,626.411765
3198,1623.352941,626.411765
3200,1623.352941,626.411765
3202,1623.352941,626.411765
3204,1623.352941,626.411765
3206,1623.352941,626.411765
3208,1623.352941,626.411765
3210,1623.352941,626.411765
3212,1623.352941,626.411765
3214,1623.125000,626.187500
3216,1623.125000,626.187500
3218,1623.125000,626.187500
3220,1623.125000,626.187500
3222,1623.125000,626.187500
3224,1623.125000,626.187500
3226,1623.125000,626.187500
3228,1623.125000,626.187500
3230,1623.125000,626.187500
3232,1623.125000,626.187500
3234,1623.187500,626.187500
3236,1621.066667,624.200000
3238,1621.066667,624.200000
3240,1621.066667,624.200000
3242,1621.066667,624.200000
3244,1621.133333,624.200000
3246,1621.133333,624.200000
3248,1621.133333,624.200000
3250,1621.133333,624.200000
3252,1621.133333,624.200000
3254,1621.133333,624.200000
3256,1621.133333,624.200000
3258,1621.133333,624.200000
3260,1621.200000,624.200000
3262,1621.200000,624.200000
3264,1621.200000,624.200000
3266,1621.133333,624.133333
3268,1619.923077,623.076923
3270,1619.923077,623.076923
3272,1619.923077,623.076923
3274,1619.923077,623.076923
3276,1619.923077,623.076923
3278,1619.923077,623.076923
3280,1619.923077,623.076923
3282,1620.000000,623.076923
3284,1620.000000,623.076923
3286,1619.923077,623.000000
3288,1619.923077,623.000000
3290,1619.923077,623.000000
3292,1619.923077,623.000000
3294,1619.923077,623.000000
3296,1619.923077,623.000000
3298,1619.923077,623.000000
3300,1620.000000,623.000000
3302,1620.000000,623.000000
3304,1620.000000,623.000000
3306,1620.000000,623.000000
3308,1620.000000,623.000000
3310,1620.000000,623.000000
3312,1620.000000,623.000000
3314,1620.000000,623.000000
3316,1620.000000,623.000000
3318,1620.000000,623.000000
3320,1620.000000,623.000000
3322,1620.000000,623.000000
3324,1620.000000,623.000000
3326,1620.000000,623.000000
3328,1620.000000,623.000000
3330,1620.000000,623.000000
3332,1620.000000,623.000000
3334,1620.000000,623.000000
3336,1620.000000,623.000000
3338,1620.000000,623.000000
3340,1620.000000,623.000000
3342,1620.000000,623.000000
3344,1620.000000,623.000000
3346,1620.000000,623.000000
3348,1620.000000,623.000000
3350,1620.076923,623.000000
3352,1620.076923,623.000000
3354,1620.153846,623.000000
3356,1620.153846,623.000000
3358,1620.153846,623.000000
3360,1620.153846,623.000000
3362,1620.153846,623.000000
3364,1620.076923,622.923077
3366,1620.076923,622.923077
3368,1620.153846,622.923077
3370,1620.153846,622.923077
3372,1620.153846,622.923077
3374,1620.153846,622.923077
3376,1620.153846,622.923077
3378,1620.153846,622.923077
3380,1620.230769,622.923077
3382,1620.230769,622.923077
3384,1620.230769,622.923077
3386,1620.230769,622.923077
3388,1620.230769,622.923077
3390,1620.230769,622.923077
3392,1620.230769,622.923077
3394,1620.230769,622.923077
3396,1620.230769,622.923077
3398,1620.230769,622.923077
3400,1620.307692,622.923077
3402,1620.307692,622.923077
3404,1620.307692,622.923077
3406,1620.307692,622.923077
3408,1620.307692,622.923077
3410,1620.307692,622.923077
3412,1620.307692,622.923077
3414,1620.307692,622.923077
3416,1620.307692,622.923077
3418,1620.307692,622.923077
3420,1620.307692,622.923077
3422,1620.307692,622.923077
3424,1620.307692,622.923077
3426,1620.307692,622.923077
3428,1620.307692,622.923077
3430,1620.307692,622.923077
3432,1622.333333,625.000000
3434,1622.333333,625.000000
3436,1622.333333,625.000000
3438,1622.333333,625.000000
3440,1622.333333,625.000000
3442,1622.333333,625.000000
3444,1622.250000,624.916667
3446,1622.250000,624.916667
3448,1622.250000,624.916667
3450,1622.250000,624.916667
3452,1622.250000,624.916667
3454,1622.250000,624.916667
3456,1622.166667,624.833333
3458,1622.166667,624.833333
3460,1622.166667,624.833333
3462,1622.166667,624.833333
3464,1622.166667,624.833333
3466,1622.166667,624.833333
3468,1622.166667,624.833333
3470,1622.166667,624.833333
3472,1622.166667,624.833333
3474,1622.083333,624.750000
3476,1622.083333,624.750000
3478,1622.250000,624.750000
3480,1622.250000,624.750000
3482,1622.250000,624.750000
3484,1622.250000,624.750000
3486,1622.250000,624.750000
3488,1622.250000,624.750000
3490,1622.250000,624.750000
3492,1622.250000,624.750000
3494,1622.250000,624.750000
3496,1622.250000,624.750000
3498,1622.250000,624.750000
3500,1622.250000,624.750000
3502,1622.250000,624.750000
3504,1622.250000,624.750000
3506,1622.250000,624.750000
3508,1622.250000,624.750000
3510,1622.166667,624.666667
3512,1622.166667,624.666667
3514,1622.166667,624.666667
3516,1622.166667,624.666667
3518,1622.166667,624.666667
3520,1622.166667,624.666667
3522,1622.166667,624.666667
3524,1622.166667,624.666667
3526,1622.166667,624.666667
3528,1622.166667,624.666667
3530,1622.166667,624.666667
3532,1622.166667,624.666667
3534,1622.166667,624.666667
3536,1622.166667,624.666667
3538,1622.166667,624.666667
3540,1622.166667,624.666667
3542,1622.166667,624.666667
3544,1622.166667,624.666667
3546,1622.166667,624.666667
3548,1622.166667,624.666667
3550,1622.166667,624.666667
3552,1622.166667,624.666667
3554,1622.166667,624.666667
3556,1622.166667,624.666667
3558,1622.166667,624.666667
3560,1622.166667,624.666667
3562,1622.166667,624.666667
3564,1622.166667,624.666667
3566,1622.166667,624.666667
3568,1622.166667,624.666667
3570,1622.166667,624.666667
3572,1622.250000,624.666667
3574,1622.250000,624.666667
3576,1622.250000,624.666667
3578,1622.250000,624.666667
3580,1622.250000,624.666667
3582,1622.250000,624.666667
3584,1622.250000,624.666667
3586,1622.250000,624.666667
3588,1622.250000,624.666667
3590,1622.250000,624.666667
3592,1622.250000,624.666667
3594,1622.250000,624.666667
3596,1622.250000,624.666667
3598,1622.250000,624.666667
3600,1622.416667,624.666667
3602,1622.416667,624.666667
3604,1622.500000,624.666667
3606,1623.000000,625.272727
3608,1623.000000,625.272727
3610,1623.000000,625.272727
3612,1623.000000,625.272727
3614,1623.000000,625.272727
3616,1623.000000,625.272727
3618,1623.000000,625.272727
3620,1623.000000,625.272727
3622,1623.000000,625.272727
3624,1623.000000,625.272727
3626,1623.000000,625.272727
3628,1623.000000,625.272727
3630,1623.000000,625.272727
3632,1623.000000,625.272727
3634,1623.000000,625.272727
3636,1623.000000,625.272727
3638,1623.000000,625.272727
3640,1623.000000,625.272727
3642,1623.000000,625.272727
3644,1623.000000,625.272727
3646,1623.000000,625.272727
3648,1623.000000,625.272727
3650,1623.000000,625.272727
3652,1623.000000,625.272727
3654,1623.000000,625.272727
3656,1623.000000,625.272727
3658,1623.000000,625.272727
3660,1623.000000,625.272727
3662,1623.000000,625.272727
3664,1623.090909,625.272727
3666,1624.700000,627.000000
3668,1624.700000,627.000000
3670,1624.700000,627.000000
3672,1624.700000,627.000000
3674,1624.700000,627.000000
3676,1624.800000,627.000000
3678,1622.777778,625.111111
3680,1622.777778,625.111111
3682,1622.777778,625.111111
3684,1622.777778,625.111111
3686,1622.777778,625.111111
3688,1622.777778,625.111111
3690,1622.777778,625.111111
3692,1622.777778,625.111111
3694,1622.777778,625.111111
3696,1622.777778,625.111111
3698,1622.777778,625.111111
3700,1622.777778,625.111111
3702,1622.666667,625.000000
3704,1622.666667,625.000000
3706,1622.666667,625.000000
3708,1622.666667,625.000000
3710,1622.666667,625.000000
3712,1622.666667,625.000000
3714,1622.666667,625.000000
3716,1622.666667,625.000000
3718,1622.666667,625.000000
3720,1622.666667,625.000000
3722,1622.666667,625.000000
3724,1622.666667,625.000000
3726,1622.666667,625.000000
3728,1622.666667,625.000000
3730,1622.666667,625.000000
3732,1622.666667,625.000000
3734,1622.666667,625.000000
3736,1622.666667,625.000000
3738,1622.666667,625.000000
3740,1622.666667,625.000000
3742,1622.666667,625.000000
3744,1622.666667,625.000000
3746,1622.666667,625.000000
3748,1622.666667,625.000000
3750,1622.666667,625.000000
3752,1622.666667,625.000000
3754,1622.666667,625.000000
3756,1622.666667,625.000000
3758,1622.666667,625.000000
3760,1622.666667,625.000000
3762,1622.666667,625.000000
3764,1622.666667,625.000000
3766,1622.777778,625.000000
3768,1622.777778,625.000000
3770,1622.777778,625.000000
3772,1622.777778,625.000000
3774,1622.777778,625.000000
3776,1622.777778,625.000000
3778,1622.777778,625.000000
3780,1622.777778,625.000000
3782,1622.777778,625.000000
3784,1622.777778,625.000000
3786,1622.777778,625.000000
3788,1622.777778,625.000000
3790,1622.777778,625.000000
3792,1622.777778,625.000000
3794,1623.000000,625.111111
3796,1623.000000,625.111111
3798,1623.000000,625.111111
3800,1623.000000,625.111111
3802,1623.000000,625.111111
3804,1623.000000,625.111111
3806,1623.000000,625.111111
3808,1623.000000,625.111111
3810,1623.000000,625.111111
3812,1623.000000,625.111111
3814,1623.000000,625.111111
3816,1623.000000,625.111111
3818,1623.000000,625.111111
3820,1623.000000,625.111111
3822,1623.000000,625.111111
3824,1623.000000,625.111111
3826,1623.111111,625.111111
3828,1621.250000,623.375000
3830,1621.250000,623.375000
3832,1621.250000,623.375000
3834,1621.250000,623.375000
3836,1621.250000,623.375000
3838,1621.250000,623.375000
3840,1621.250000,623.375000
3842,1621.250000,623.375000
3844,1621.250000,623.375000
3846,1621.250000,623.375000
3848,1621.250000,623.375000
3850,1621.250000,623.375000
3852,1621.250000,623.375000
3854,1621.250000,623.375000
3856,1621.375000,623.375000
3858,1621.375000,623.375000
3860,1621.375000,623.375000
3862,1621.375000,623.375000
3864,1621.375000,623.375000
3866,1621.375000,623.375000
3868,1621.375000,623.375000
3870,1621.375000,623.375000
3872,1621.375000,623.375000
3874,1621.375000,623.375000
3876,1621.375000,623.375000
3878,1621.375000,623.375000
3880,1621.375000,623.375000
3882,1621.375000,623.375000
3884,1621.375000,623.375000
3886,1621.375000,623.375000
3888,1621.375000,623.375000
3890,1621.375000,623.375000
3892,1621.375000,623.375000
3894,1621.375000,623.375000
3896,1621.375000,623.375000
3898,1621.375000,623.375000
3900,1621.375000,623.375000
3902,1621.375000,623.375000
3904,1621.375000,623.375000
3906,1621.375000,623.375000
3908,1621.375000,623.375000
3910,1621.375000,623.375000
3912,1621.375000,623.375000
3914,1621.375000,623.375000
3916,1621.375000,623.375000
3918,1621.375000,623.375000
3920,1621.375000,623.375000
3922,1621.375000,623.375000
3924,1621.500000,623.375000
3926,1627.333333,629.333333
3928,1627.333333,629.333333
3930,1627.333333,629.333333
3932,1627.333333,629.333333
3934,1627.333333,629.333333
3936,1627.333333,629.333333
3938,1627.333333,629.333333
3940,1627.333333,629.333333
3942,1627.333333,629.333333
3944,1627.333333,629.333333
3946,1627.333333,629.333333
3948,1627.333333,629.333333
3950,1627.333333,629.333333
3952,1627.333333,629.333333
3954,1627.333333,629.333333
3956,1627.333333,629.333333
3958,1627.333333,629.333333
3960,1627.333333,629.333333
3962,1627.333333,629.333333
3964,1627.333333,629.333333
3966,1627.166667,629.166667
3968,1627.166667,629.166667
3970,1627.166667,629.166667
3972,1627.166667,629.166667
3974,1627.166667,629.166667
3976,1627.166667,629.166667
3978,1627.166667,629.166667
3980,1627.166667,629.166667
3982,1627.166667,629.166667
3984,1627.166667,629.166667
3986,1627.166667,629.166667
3988,1627.166667,629.166667
3990,1627.166667,629.166667
3992,1627.200000,629.200000
3994,1627.200000,629.200000
3996,1627.200000,629.200000
3998,1627.200000,629.200000
4000,1627.200000,629.200000
4002,1627.200000,629.200000
4004,1627.200000,629.200000
4006,1627.200000,629.200000
4008,1627.200000,629.200000
4010,1627.200000,629.200000
4012,1627.200000,629.200000
4014,1627.200000,629.200000
4016,1627.200000,629.200000
4018,1627.200000,629.200000
4020,1627.200000,629.200000
4022,1627.200000,629.200000
4024,1627.200000,629.200000
4026,1627.200000,629.200000
4028,1627.200000,629.200000
4030,1627.200000,629.200000
4032,1627.200000,629.200000
4034,1627.200000,629.200000
4036,1627.200000,629.200000
4038,1627.200000,629.200000
4040,1627.200000,629.200000
4042,1627.200000,629.200000
4044,1627.200000,629.200000
4046,1627.200000,629.200000
4048,1627.200000,629.200000
4050,1627.200000,629.200000
4052,1627.200000,629.200000
4054,1627.200000,629.200000
4056,1627.200000,629.200000
4058,1627.200000,629.200000
4060,1627.200000,629.200000
4062,1627.200000,629.200000
4064,1627.200000,629.200000
4066,1627.200000,629.200000
4068,1627.200000,629.200000
4070,1627.200000,629.200000
4072,1627.200000,629.200000
4074,1627.200000,629.200000
4076,1627.200000,629.200000
4078,1627.200000,629.200000
4080,1627.200000,629.200000
4082,1627.200000,629.200000
4084,1627.200000,629.200000
4086,1627.200000,629.200000
4088,1627.200000,629.200000
4090,1627.200000,629.200000
4092,1627.200000,629.200000
4094,1627.200000,629.200000
4096,1627.200000,629.200000
4098,1627.200000,629.200000
4100,1627.200000,629.200000
4102,1627.200000,629.200000
4104,1627.200000,629.200000
4106,1627.200000,629.200000
4108,1627.200000,629.200000
4110,1627.200000,629.200000
4112,1627.200000,629.200000
4114,1627.200000,629.200000
4116,1627.200000,629.200000
4118,1627.200000,629.200000
4120,1627.200000,629.200000
4122,1627.200000,629.200000
4124,1627.200000,629.200000
4126,1627.200000,629.200000
4128,1627.200000,629.200000
4130,1627.200000,629.200000
4132,1627.200000,629.200000
4134,1627.200000,629.200000
4136,1627.200000,629.200000
4138,1627.200000,629.200000
4140,1627.200000,629.200000
4142,1627.200000,629.200000
4144,1627.200000,629.200000
4146,1627.200000,629.200000
4148,1627.200000,629.200000
4150,1627.200000,629.200000
4152,1627.200000,629.200000
4154,1627.200000,629.200000
4156,1627.200000,629.200000
4158,1627.200000,629.200000
4160,1627.200000,629.200000
4162,1627.200000,629.200000
4164,1627.200000,629.200000
4166,1627.200000,629.200000
4168,1627.200000,629.200000
4170,1627.200000,629.200000
4172,1627.200000,629.200000
4174,1627.200000,629.200000
4176,1627.200000,629.200000
4178,1627.000000,629.000000
4180,1627.000000,629.000000
4182,1627.000000,629.000000
4184,1627.000000,629.000000
4186,1627.000000,629.000000
4188,1627.000000,629.000000
4190,1627.000000,629.000000
4192,1627.000000,629.000000
4194,1627.000000,629.000000
4196,1627.000000,629.000000
4198,1627.200000,629.000000
